geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
33934,-19.782524185237904,-43.98288616948303,ribeirao das neves,MG
33935,-19.803476127186865,-44.10916562773527,ribeirao das neves,MG
33936,-19.820956892867443,-44.00746585567546,ribeirao das neves,MG
33937,-19.759366928785763,-44.14574384763805,ribeirao das neves,MG
33938,-19.834548577390876,-44.03586780931359,ribeirao das neves,MG
33939,-19.827406654299978,-44.03514544300204,ribeirao das neves,MG
33940,-19.819308688037395,-44.02182140022503,ribeirao das neves,MG
33943,-19.81068880784892,-44.017075531100595,ribeirao das neves,MG
33944,-19.815044781748345,-44.028782925096024,ribeirao das neves,MG
33980,-19.6614279610215,-43.68699863975705,taquaracu de minas,MG
34000,-19.978312379329896,-43.93209577767673,nova lima,MG
34001,-19.989152206542993,-43.84178860573433,nova lima,MG
34002,-19.998938310182858,-43.84148159926828,nova lima,MG
34003,-19.991175219000574,-43.90205951775829,nova lima,MG
34004,-19.996734169366825,-43.887883861792574,nova lima,MG
34006,-19.979423575086685,-43.937490199901085,nova lima,MG
34007,-20.00914289393983,-43.956967079007974,nova lima,MG
34008,-19.993724611644524,-43.926805828894295,nova lima,MG
34009,-20.065198998170466,-43.936872580199655,nova lima,MG
34010,-20.103827745244153,-43.94020255050349,nova lima,MG
34011,-20.11881569499484,-43.96581793248194,nova lima,MG
34012,-20.003439049535817,-43.839407426127536,nova lima,MG
34015,-20.104320242447496,-43.93062969170595,nova lima,MG
34018,-20.168348684982732,-43.94676079023556,nova lima,MG
34300,-20.091396504155732,-43.79096874322219,rio acima,MG
34400,-19.966597168799925,-43.81128422844681,raposos,MG
34505,-19.88864171515324,-43.80468274742268,sabará,MG
34515,-19.884842704168218,-43.7961842007285,sabara,MG
34525,-19.89689667123306,-43.809052681408815,sabara,MG
34535,-19.912092663029384,-43.82443292710626,sabara,MG
34545,-19.893770320616017,-43.83581148461803,sabara,MG
34555,-19.89063801465708,-43.82732559904848,sabara,MG
34565,-19.88063268170313,-43.83071377784109,sabara,MG
34575,-19.881499500000004,-43.84246050000001,sabará,MG
34576,-19.858146739898988,-43.86106747506179,sabara,MG
34580,-19.878309,-43.847500982663824,sabara,MG
34585,-19.88325401469641,-43.85441450208741,sabara,MG
34590,-19.880080279571573,-43.86089765033582,sabara,MG
34600,-19.860043597000328,-43.859052567962294,sabara,MG
34650,-19.86843254108715,-43.895014040666894,sabará,MG
34700,-19.87720063956053,-43.89293253685654,sabara,MG
34710,-19.87728758806303,-43.90111534483172,sabara,MG
34720,-19.84189776177038,-43.8645808345092,sabara,MG
34725,-19.834900300999948,-43.85598999999996,sabara,MG
34730,-19.832367225032815,-43.8456602077226,sabara,MG
34735,-19.833094247999952,-43.862104999999985,sabará,MG
34740,-19.79625169187534,-43.755030082120804,ravena,MG
34800,-19.898312497068396,-43.67102232661064,caete,MG
34940,-19.960277030532666,-43.694252481961534,morro vermelho,MG
34950,-19.757593332299425,-43.634593602928426,caete,MG
34990,-19.71827193261462,-43.58336435562434,nova união,MG
35001,-18.85454728687629,-41.95356928670342,governador valadares,MG
35010,-18.852673178056403,-41.947148875343046,governador valadares,MG
35012,-18.8600744044447,-41.95962023288991,governador valadares,MG
35020,-18.851892437963894,-41.93873335603492,governador valadares,MG
35022,-18.837606126245515,-41.909781349718514,governador valadares,MG
35023,-18.878007754296156,-41.969499759206045,governador valadares,MG
35024,-18.83022468567301,-41.90213246280491,governador valadares,MG
35030,-18.871253943467263,-41.95465011160568,governador valadares,MG
35032,-18.865230486968663,-41.96107499192607,governador valadares,MG
35039,-18.887697257673093,-41.990915504918455,governador valadares,MG
35040,-18.91118206216694,-41.99224684149705,governador valadares,MG
35041,-18.892822589037642,-41.95315418246576,governador valadares,MG
35042,-18.909205315898888,-41.9537751776592,governador valadares,MG
35043,-18.899933775800804,-41.95169135830677,governador valadares,MG
35044,-18.881522753061386,-41.94455190102174,governador valadares,MG
35045,-18.891801576516084,-41.96196366442092,governador valadares,MG
35046,-18.88777674135794,-41.969444212231004,governador valadares,MG
35047,-18.90446447069051,-41.956696434551205,governador valadares,MG
35050,-18.880735496112347,-41.96826848074165,governador valadares,MG
35051,-18.8732369495551,-41.97259064114244,governador valadares,MG
35052,-18.83439449803466,-41.95326254354873,governador valadares,MG
35053,-18.85696354829736,-41.96342464341061,governador valadares,MG
35054,-18.843540618977435,-41.997147408697984,governador valadares,MG
35055,-18.850638213076753,-41.99105836471134,governador valadares,MG
35057,-18.841041337819547,-41.95746187224509,governador valadares,MG
35058,-18.83639308989294,-41.95431051158579,governador valadares,MG
35059,-18.83315108567978,-41.954706899939616,governador valadares,MG
35060,-18.85874984306509,-41.97773991619799,governador valadares,MG
35062,-18.837488635491138,-41.963112142720824,governador valadares,MG
35063,-18.831928260999973,-41.96619999999996,governador valadares,MG
35064,-18.838926945332776,-41.930820147166806,governador valadares,MG
35065,-18.848016515679422,-41.96254089968184,governador valadares,MG
35105,-18.871945482069954,-41.963082328814274,baguari,MG
35108,-18.912319321281302,-41.95071363734536,governador valadares,MG
35109,-19.313759610712953,-46.05195326646885,chonim,MG
35110,-18.574246733941635,-41.91526559841252,mathias lobato,MG
35112,-18.56092669400808,-41.90654077206563,frei inocencio,MG
35113,-18.440734725609822,-41.50066075258381,nova modica,MG
35114,-18.35419162584995,-41.59432090358464,pescador,MG
35115,-18.508787658529897,-42.08035811733951,marilac,MG
35116,-19.222349287531287,-42.60756232267774,mesquita,MG
35117,-19.227538471790087,-42.33113250630683,naque,MG
35118,-19.1591235516199,-42.24696079178896,periquito,MG
35120,-19.161623999999946,-41.85724399999995,itanhomi,MG
35123,-19.070568425796626,-41.86472555392143,capitao andrade,MG
35125,-19.041905999999948,-41.66122399999995,tumiritinga,MG
35130,-19.199746095217563,-42.04628112801244,engenheiro caldas,MG
35133,-19.0530102023146,-42.02236179104156,sao jose do acacio,MG
35135,-19.153352430974035,-42.07971380966196,fernandes tourinho,MG
35138,-18.984490612561093,-41.98907380138906,alpercata,MG
35140,-19.2825725394905,-42.00562224930622,tarumirim,MG
35143,-19.266472436134606,-41.814527162045046,sao vicente do rio doce,MG
35145,-19.23224167476423,-42.0960750182195,sobralia,MG
35146,-19.337351436535986,-42.159707063464,sao joao do oriente,MG
35147,-19.07400563539688,-42.54821124320909,acucena,MG
35148,-19.376194547370865,-42.10630624389767,dom cavati,MG
35150,-19.076274142613915,-42.54788007556345,acucena,MG
35156,-19.106651999999947,-42.20235349999996,periquito,MG
35157,-19.22885819195664,-42.32995240411926,naque,MG
35160,-19.51289595614291,-42.56145298557327,ipatinga,MG
35161,-19.440182637999953,-42.56735999999995,ipatinga,MG
35162,-19.477174540843784,-42.54682819808442,ipatinga,MG
35163,-19.44561634609617,-42.56081998972821,ipatinga,MG
35164,-19.469340659732215,-42.531475976138225,ipatinga,MG
35166,-19.22595877822303,-42.613155551445914,mesquita,MG
35167,-19.387604999999944,-42.54497449999997,santana do paraiso,MG
35168,-19.169042433246,-42.67789309925564,joanesia,MG
35170,-19.499812527647336,-42.63611995172284,coronel fabriciano,MG
35171,-19.52951863147053,-42.577891210146845,coronel fabriciano,MG
35172,-19.479168199626127,-42.63679588434287,coronel fabriciano,MG
35177,-19.651872013076495,-42.86996703022925,antonio dias,MG
35179,-19.41229999999996,-42.547639999999944,santana do paraiso,MG
35180,-19.54589815325158,-42.64617103159961,timoteo,MG
35181,-19.555121210537138,-42.58528477457223,timoteo,MG
35182,-19.583055533927944,-42.641612258116304,timóteo,MG
35183,-19.56470898960513,-42.66525612162912,timoteo,MG
35184,-19.529052692678654,-42.65536454307323,timoteo,MG
35185,-19.704845999999947,-42.69096799999997,marlieria,MG
35188,-19.651689938049252,-42.75630486403273,jaguaracu,MG
35189,-19.05344708139276,-42.719850539418616,braunas,MG
35190,-19.436834930566494,-42.21475198386594,iapu,MG
35192,-19.243883573042137,-42.21299557478605,sao sebastiao da barra,MG
35193,-19.431224058323732,-42.25829965262412,bugre,MG
35194,-19.168970925614705,-42.67780747945911,joanesia,MG
35195,-19.2232524292891,-42.48013886360191,belo oriente,MG
35196,-19.310132063180074,-42.3805935874307,perpetuo socorro,MG
35197,-23.825431820246727,-45.445381369148954,sao sebastiao de braunas,MG
35198,-19.4109654528872,-42.41128046307838,ipaba,MG
35199,-19.60528726910018,-42.29702323089982,vargem alegre,MG
35200,-19.494803321409737,-41.080466627451514,aimorés,MG
35202,-19.497319763314074,-41.08408118960448,conceicao do capim,MG
35212,-19.66674258345335,-41.2521323792739,penha do capim,MG
35215,-19.75446025764091,-41.27973767536062,sao sebastiao da vala,MG
35220,-19.4008343634973,-41.23136368174865,itueta,MG
35222,-19.412455499999993,-41.247713250000004,quatituba,MG
35225,-19.357657603238316,-41.38039664761611,santa rita do itueto,MG
35228,-19.34933140304424,-41.453663594694525,são josé do itueto,MG
35230,-19.336435958110563,-41.25568520575287,resplendor,MG
35232,-19.255317051048426,-41.152218301859335,calixto,MG
35236,-20.00758122660574,-44.041162932368074,independencia,MG
35238,-19.100825551385963,-41.03539068106192,campo alegre de minas,MG
35240,-19.168802029344864,-41.46487668911762,conselheiro pena,MG
35243,-19.069384130767265,-41.53210227772685,barra do cuiete,MG
35245,-19.23216302634883,-41.64450102762157,ferruginha,MG
35246,-18.973936309931673,-41.09842497367314,cuparaque,MG
35248,-18.982830761965406,-41.226286044923086,goiabeira,MG
35249,-19.41772232577804,-41.728227248597044,alvarenga,MG
35250,-18.994688650096574,-41.53736244822817,galileia,MG
35255,-18.840552979894664,-41.514198555702905,sapucaia do norte,MG
35258,-18.92085147237603,-41.362231037340415,sao geraldo do baixio,MG
35260,-18.809765780200756,-41.26435746181808,central de minas,MG
35263,-19.952401162170855,-43.94426159414642,floresta,MG
35265,-18.771864463189324,-41.48231081968509,divino das laranjeiras,MG
35267,-18.754053419680268,-41.56490822610586,central de santa helena,MG
35270,-18.66002825080781,-41.404821059461646,mendes pimentel,MG
35275,-18.592649111075367,-41.48881107406974,são félix de minas,MG
35277,-18.687125076444534,-41.19652895329513,são joão do manteninha,MG
35280,-18.57346827715313,-41.2325230826756,itabirinha,MG
35285,-18.495701263512068,-41.30243960092562,boa união de itabirinha,MG
35290,-18.785559478252917,-40.98173255924374,mantena,MG
35295,-18.666109999999946,-41.10027999999994,barra do ariranha,MG
35296,-18.581496479878158,-41.14527825623064,limeira de mantena,MG
35298,-18.495965532397033,-41.10241137451711,nova belem,MG
35300,-19.786713610466705,-42.14202224714194,caratinga,MG
35301,-19.797798269679014,-42.14631498118269,caratinga,MG
35302,-19.781545341471478,-42.12703363317507,caratinga,MG
35303,-19.793007843010155,-42.15542315698985,caratinga,MG
35304,-19.782838871164028,-42.139438071990334,caratinga,MG
35305,-19.791030731010345,-42.144720034158944,caratinga,MG
35311,-19.848836615176662,-42.204231050618674,sapucaia,MG
35315,-19.783170835116813,-42.1310189273703,caratinga,MG
35319,-20.252782049371966,-43.793896934304115,santa efigenia,MG
35321,-20.241360955309634,-42.03416961842421,santo antonio do manhuacu,MG
35322,-19.729499642732986,-41.9187205427129,sao joao do jacutinga,MG
35323,-19.638425999999946,-41.96596399999996,imbe de minas,MG
35324,-19.626635594024965,-42.22690931854617,entre folhas,MG
35325,-19.75654978211982,-42.07252611598857,piedade de caratinga,MG
35326,-19.87277337147399,-42.13368170343505,santa rita de minas,MG
35328,-19.97942328583089,-42.15292294261629,santa barbara do leste,MG
35330,-19.543436607977796,-42.12299960285363,inhapim,MG
35334,-19.498243954431878,-41.984003840344975,são sebastião do anta,MG
35335,-19.533153892877955,-42.011849923608544,sao domingos das dores,MG
35338,-19.62548481937521,-42.10745331937522,ubaporanga,MG
35340,-19.742483999999948,-42.33857299999997,bom jesus do galho,MG
35345,-19.837836000000003,-42.40374525,corrego novo,MG
35348,-19.725511801384926,-42.41363203354949,pingo-d agua,MG
35350,-20.101688929568695,-42.445119638737204,raul soares,MG
35352,-20.081785286036098,-42.343519820945836,bicuiba,MG
35354,-19.99710154640992,-42.340340728849256,vermelho velho,MG
35355,-19.960532910033823,-42.44247902274455,sao vicente da estrela,MG
35358,-19.929913793332705,-42.19879331328145,santana do tabuleiro,MG
35359,-20.03712644511564,-42.26897435634597,vermelho novo,MG
35360,-20.17583290289671,-42.52660995117987,sao pedro dos ferros,MG
35362,-20.09343090010419,-42.62611023199263,aguas ferreas,MG
35364,-20.520704648766774,-42.330166563058775,pedra bonita,MG
35365,-20.30145749999999,-42.478112249999995,abre campo,MG
35367,-20.286123869425282,-42.339634813394056,matipo,MG
35368,-20.472110999999995,-42.48622979947798,sericita,MG
35370,-20.22593916025786,-42.64400758480111,rio casca,MG
35380,-20.358150487873925,-42.74830819998766,urucania,MG
35382,-20.246099845223856,-42.73613024916795,piedade de ponte nova,MG
35384,-20.239168876024575,-42.81359207670261,santa cruz do escalvado,MG
35388,-20.31586882929067,-42.60963225169153,santo antonio do grama,MG
35390,-20.452525219779435,-42.66913410402834,jequeri,MG
35395,-20.40913094146153,-42.55528403133138,grota,MG
35398,-20.509924025498155,-42.52624407020665,sao vicente do grama,MG
35400,-20.38490680062316,-43.505767795797404,ouro preto,MG
35406,-20.309997638300644,-43.57792426594773,sao bartolomeu,MG
35407,-20.41609953595124,-43.615245794044775,rodrigo silva,MG
35409,-20.53792224446446,-43.551300393339815,santa rita de ouro preto,MG
35410,-20.336604999999963,-43.679634999999934,cachoeira do campo,MG
35411,-20.303701481491,-43.48085684097233,antonio pereira,MG
35412,-20.303945077765647,-43.70455516028691,amarantina,MG
35413,-20.361970978464008,-43.71222569046904,santo antônio do leite,MG
35418,-20.470616071871014,-43.516642457870226,lavras novas,MG
35420,-20.3802702536788,-43.4165794103526,mariana,MG
35421,-20.39310052614605,-43.44364275066711,passagem de mariana,MG
35423,-23.13289603182123,-50.3748050012412,bandeirantes,MG
35424,-20.377944999999954,-43.299894999999964,cachoeira do brumado,MG
35425,-20.345118345017333,-43.29043760360372,monsenhor horta,MG
35426,-20.359103598261644,-43.211504951311184,furquim,MG
35428,-20.19284792441237,-43.414516014080256,santa rita durao,MG
35429,-20.213366752149586,-43.199449648623705,claudio manuel,MG
35430,-20.4100278727316,-42.89547224902444,ponte nova,MG
35431,-20.42548664175209,-42.91293386892556,ponte nova,MG
35435,-20.521646954839657,-42.89944357280825,vau-acu,MG
35436,-20.569345339933417,-43.00953013506273,guaraciaba,MG
35437,-20.486632974303703,-43.19853050107776,diogo de vasconcelos,MG
35438,-20.362147705747457,-43.14700310129937,acaiaca,MG
35439,-20.431091999999946,-42.792775999999975,oratorios,MG
35440,-20.171205836136934,-42.971085525897266,dom silverio,MG
35441,-20.100955344979013,-42.83991022177221,sem peixe,MG
35442,-20.246623928284777,-42.8985458696973,rio doce,MG
35444,-20.51096008284088,-42.79541064355066,amparo da serra,MG
35447,-20.281736572003926,-43.03757574642257,barra longa,MG
35450,-20.249880342686176,-43.803833095619474,itabirito,MG
35460,-20.143038775267282,-44.21003774198162,brumadinho,MG
35464,-20.119354999999956,-44.05105499999996,piedade do paraopeba,MG
35470,-20.334221302636017,-44.053347839123575,moeda,MG
35473,-20.41072736131697,-44.0279072345199,belo vale,MG
35475,-12.979554377269244,-44.05291999749476,santana do paraopeba,MG
35476,-20.469758809289253,-44.22349656048386,piedade dos gerais,MG
35478,-20.390764497919104,-44.33802221350095,crucilandia,MG
35480,-19.61761777135863,-44.04624035360608,bonfim,MG
35485,-20.283223295630386,-44.332857479826146,rio manso,MG
35488,-20.383476322469754,-44.47932658421323,itaguara,MG
35490,-20.67834561184666,-44.06101428009934,entre rios de minas,MG
35494,-20.660777858210704,-44.33235107217844,desterro de entre rios,MG
35495,-20.625908698068578,-43.94889807459754,sao bras do suacui,MG
35498,-20.541477866789037,-43.98141677580016,jeceaba,MG
35500,-20.13288750433261,-44.878212,divinopolis,MG
35501,-20.171433485416014,-44.92181575145841,divinopolis,MG
35502,-20.111730335868724,-44.884148685043634,divinopolis,MG
35503,-20.16581558568335,-44.8685255766518,divinopolis,MG
35504,-20.13434552168742,-44.89700666540015,divinopolis,MG
35505,-20.10599458940798,-44.97265938067478,santo antonio dos campos,MG
35506,-20.27632269415328,-45.001663093158,sao sebastiao do oeste,MG
35510,-20.192737915010078,-44.76712292899664,carmo do cajuru,MG
35514,-20.381448050198184,-44.47833869390299,itaguara,MG
35515,-19.952882999999993,-45.08488799999999,perdigao,MG
35516,-19.98672404018973,-44.85884682980791,sao goncalo do para,MG
35517,-17.861938905840336,-41.53392397657824,boa vista de minas,MG
35519,-19.88470255812431,-44.98475814119802,nova serrana,MG
35520,-20.398501117594222,-44.34114236096703,crucilandia,MG
35521,-20.33036169941606,-44.243977895912394,bonfim,MG
35525,-20.269428027650598,-44.30656981105798,rio manso,MG
35526,-20.469680272670352,-44.22333009699815,piedade dos gerais,MG
35530,-20.370454207715014,-44.6821653773091,claudio,MG
35532,-20.36993890258816,-44.687932074461806,monsenhor joao alexandre,MG
35534,-20.527021381212066,-44.63503985869469,carmopolis de minas,MG
35536,-20.508571534785982,-44.47446240645289,piracema,MG
35537,-20.64921435500677,-44.489287649186856,passa tempo,MG
35540,-20.700896269807654,-44.82279535207438,oliveira,MG
35541,-20.766554980343134,-44.5799427501144,morro do ferro,MG
35543,-20.70806450732575,-44.98909779876422,sao francisco de paula,MG
35544,-19.98591093358395,-44.85649298112031,sao goncalo do para,MG
35545,-21.128668714626418,-44.24194402046569,perdigao,MG
35547,-20.556836298285624,-44.870313925856244,carmo da mata,MG
35550,-20.470933640726237,-45.117060021275606,itapecerica,MG
35551,-20.474354280964338,-45.10712210310565,lamounier,MG
35552,-20.476191624842947,-45.12133776414236,neolandia,MG
35555,-20.625489,-45.15745950000001,camacho,MG
35557,-20.18667875995235,-44.76929319643589,carmo do cajuru,MG
35558,-20.251464857577545,-43.78770607558941,sao jose dos salgados,MG
35560,-20.08690196936163,-45.29048566507433,santo antonio do monte,MG
35565,-20.269784999999946,-45.207210499999974,pedra do indaia,MG
35567,-20.270389917109913,-45.003390541445036,sao sebastiao do oeste,MG
35568,-20.44460577100792,-45.559504682740204,corrego fundo,MG
35570,-20.457232763499015,-45.426319832093256,formiga,MG
35578,-20.452366259407786,-45.55649174050906,corrego fundo,MG
35580,-20.13974722950019,-45.50616116930835,japaraiba,MG
35582,-20.37157094087613,-45.659496584119935,pains,MG
35585,-20.481636252700458,-45.79754327325438,pimenta,MG
35588,-20.283554232945754,-45.55126355167188,arcos,MG
35590,-20.011596118732164,-45.54717005860079,lagoa da prata,MG
35593,-28.467525838864947,-52.820345590754094,martins guimaraes,MG
35595,-19.788163531456206,-45.67808897696748,luz,MG
35596,-19.924248367140002,-45.70346681325442,esteios,MG
35600,-19.751642958017772,-45.2569080507957,bom despacho,MG
35602,-19.57386422897261,-45.304801620344925,engenho do ribeiro,MG
35603,-19.9476670206164,-45.16597931546578,araújos,MG
35604,-19.85016544510935,-45.41330468831548,moema,MG
35606,-19.323167697688604,-45.23561320283136,martinho campos,MG
35607,-19.41342765460296,-45.1487048257784,ibitira,MG
35608,-19.502607604616582,-45.05902779154626,alberto isaacson,MG
35610,-19.474982037515584,-45.60566299267885,dores do indaia,MG
35613,-19.520260643829975,-45.78832036915912,estrela do indaia,MG
35617,-19.43914859033323,-45.79369379818749,serra da saudade,MG
35620,-19.156529433485694,-45.43497742327283,abaete,MG
35621,-18.77962376225071,-45.50476484072811,biquinhas,MG
35622,-18.905318813124662,-45.53237173285222,paineiras,MG
35623,-18.877925536018072,-45.412730354132684,pocoes de paineiras,MG
35624,-19.14920546086413,-45.713703267322195,cedro do abaete,MG
35625,-19.270344634497675,-45.5576371487327,quartel geral,MG
35628,-18.60157071442434,-45.35896969697944,morada nova de minas,MG
35640,-19.225654713676324,-45.01189908251148,pompeu,MG
35650,-19.679488197268764,-44.887253869185955,pitangui,MG
35655,-19.731414367485833,-44.80583805274571,onca de pitangui,MG
35657,-19.72109812927956,-45.01843745686678,leandro ferreira,MG
35660,-19.840596693758435,-44.618686708946285,para de minas,MG
35661,-19.8655105640856,-44.60065925074144,para de minas,MG
35662,-19.881908528921816,-44.741751875096774,para de minas,MG
35663,-19.865364015636647,-44.59140495788044,para de minas,MG
35665,-19.88081243566318,-44.74380729097265,torneiros,MG
35666,-19.51381475075749,-44.67463447239097,maravilhas,MG
35667,-19.625423175917224,-44.663484019674314,pequi,MG
35668,-19.75253850739215,-44.89781241036971,conceicao do para,MG
35669,-19.451384814516427,-44.75538566847967,papagaios,MG
35670,-19.986812999999998,-44.419090499999996,mateus leme,MG
35672,-20.011323868472473,-44.46706460639456,azurita,MG
35674,-20.094176100020256,-44.43364802607057,serra azul,MG
35675,-19.95494160003768,-44.34250895995549,juatuba,MG
35680,-20.07896623194863,-44.58391000364439,itauna,MG
35681,-20.06753399999999,-44.58394125000001,itauna,MG
35685,-20.198940769941768,-44.42073735402178,itatiaiucu,MG
35688,-20.227967666272463,-44.40206773782106,santa terezinha de minas,MG
35690,-19.892442822778182,-44.43166109447255,florestal,MG
35694,-20.24790925406447,-43.77254802681044,sao jose da varginha,MG
35695,-19.95752814853014,-44.70054448555329,igaratinga,MG
35698,-19.90776176959649,-44.70075783101499,antunes,MG
35700,-19.452012037203094,-44.252561387588365,sete lagoas,MG
35701,-19.477586146438956,-44.2466546106922,sete lagoas,MG
35702,-19.483380365444948,-44.24544722939507,sete lagoas,MG
35703,-19.46922145746916,-44.220399046751716,sete lagoas,MG
35706,-19.28652159747924,-43.95626398048091,baldim,MG
35707,-19.322776417400203,-43.93337969969292,sao vicente,MG
35709,-19.387426367387683,-44.056022675049554,funilandia,MG
35710,-19.48986046907539,-44.39072656696526,inhauma,MG
35715,-19.47055591992943,-44.15970527347643,prudente de morais,MG
35720,-19.543892016118907,-44.08839239427532,matozinhos,MG
35725,-19.53814821114138,-44.026877943960244,mocambeiro,MG
35730,-19.582787999999944,-44.16252199999997,capim branco,MG
35732,-19.289475645900904,-43.95255047668799,baldim,MG
35733,-19.330477595420167,-43.934802420724935,são vicente,MG
35736,-19.36810730900295,-44.06037030458507,funilandia,MG
35738,-19.47726785547596,-44.15885332561409,prudente de morais,MG
35740,-19.789292999999944,-44.31002299999997,esmeraldas,MG
35750,-19.697918078989456,-44.17675823929734,melo viana,MG
35760,-19.566153639338687,-44.44026882041052,fortuna de minas,MG
35763,-19.494465689404763,-44.38749419445466,inhauma,MG
35765,-19.519211999999946,-44.467720999999955,cachoeira da prata,MG
35767,-19.23775671269226,-44.02604803868425,jequitiba,MG
35770,-19.29585700354464,-44.410946014205194,caetanopolis,MG
35774,-19.273746989586904,-44.40472408347605,paraopeba,MG
35777,-19.2052032996351,-44.250777862374754,aracai,MG
35780,-19.121339850376263,-44.32154476964486,cordisburgo,MG
35785,-19.00651652081204,-44.04147115194607,santana de pirapama,MG
35790,-18.88777199999995,-44.47120399999997,curvelo,MG
35791,-18.80653322325923,-44.154014774407486,santa rita do cedro,MG
35793,-19.14045895574384,-44.656343884728464,anguereta,MG
35794,-18.756121930330956,-44.89811119357847,felixlandia,MG
35796,-18.73004713429395,-44.36217683341725,inimutaba,MG
35798,-18.543771139761443,-44.60333670818367,morro da garca,MG
35800,-19.218060414453575,-43.02802189399241,ferros,MG
35804,-19.330559999999934,-42.87805999999995,esmeraldas de ferros,MG
35810,-19.350395999999996,-43.14389625,passabém,MG
35815,-19.288885184041522,-43.176694550582056,sao sebastiao do rio preto,MG
35820,-19.417301218126976,-43.3235508500875,itambe do mato dentro,MG
35830,-19.460054999999947,-43.74449449999997,jaboticatubas,MG
35845,-19.168507924969866,-43.713913552645124,santana do riacho,MG
35850,-18.8195527588805,-43.66475171524279,congonhas do norte,MG
35860,-18.953912999999947,-43.38148399999997,conceicao do mato dentro,MG
35863,-18.807586063469667,-43.512086426125215,santo antonio do norte,MG
35865,-18.967825066854342,-43.254379439753336,dom joaquim,MG
35868,-18.80906240100484,-43.23590037490066,gororos,MG
35875,-19.22292023945301,-43.38215770182329,morro do pilar,MG
35878,-19.087484165748684,-43.14345229157655,carmesia,MG
35880,-19.234469999999945,-43.24891399999996,santo antonio do rio abaixo,MG
35894,-19.049933999999944,-42.91686349999995,dores de guanhães,MG
35900,-19.622258264598212,-43.219310365957796,itabira,MG
35901,-19.64752976463549,-43.238758697761796,itabira,MG
35902,-19.652556794982925,-43.20008435986347,itabira,MG
35903,-19.661483162936623,-43.21332954744861,itabira,MG
35904,-19.593930476747595,-43.19799529274878,itabira,MG
35905,-19.618553312858914,-43.43823540781663,ipoema,MG
35907,-19.51048430596595,-43.367348731375934,senhora do carmo,MG
35908,-19.70798266214414,-43.475528183736216,bom jesus do amparo,MG
35910,-19.420346999999946,-43.08283249999997,santa maria de itabira,MG
35920,-19.770824131113795,-43.02637346071022,nova era,MG
35930,-19.810527105604113,-43.186433362165964,joao monlevade,MG
35931,-19.838029552717597,-43.170309752736586,joao monlevade,MG
35932,-19.85069211281192,-43.17787058031038,joao monlevade,MG
35935,-19.81851258283999,-43.35577932692286,sao goncalo do rio abaixo,MG
35938,-19.82632661575378,-43.0904123662925,bela vista de minas,MG
35940,-19.93553305797169,-43.17645552838148,rio piracicaba,MG
35950,-20.10751433999627,-43.05751404000867,alvinópolis,MG
35955,-20.161593374774238,-43.300652944075374,fonseca,MG
35960,-19.961642999999945,-43.406071999999966,santa barbara,MG
35963,-19.96379765255795,-43.45810248787213,barra feliz,MG
35969,-20.074383,-43.40808204144534,catas altas,MG
35970,-19.92904543187491,-43.473861323906185,barao de cocais,MG
35975,-19.859702583992345,-43.45224249605176,cocais,MG
35984,-19.836961330073134,-42.77236923002464,dionisio,MG
35986,-19.921546109723863,-42.71561654498163,sao jose do goiabal,MG
35995,-19.864138484389148,-42.9648395714805,sao domingos do prata,MG
36010,-21.765377902302507,-43.34848218359398,juiz de fora,MG
36011,-21.762869008050085,-43.34323485858965,juiz de fora,MG
36013,-21.75707876318468,-43.34878685758293,juiz de fora,MG
36015,-21.75900130739018,-43.35636083451992,juiz de fora,MG
36016,-21.770955671100513,-43.35151762975357,juiz de fora,MG
36020,-21.76198163281201,-43.337789952680446,juiz de fora,MG
36021,-21.772658043568626,-43.34527772231519,juiz de fora,MG
36025,-21.773086019706835,-43.3478709739165,juiz de fora,MG
36026,-21.780564705522536,-43.34665086609147,juiz de fora,MG
36030,-21.785070614490145,-43.35486834332622,juiz de fora,MG
36031,-21.787843903139226,-43.34904247293557,juiz de fora,MG
36032,-21.8089341829015,-43.36365618818162,juiz de fora,MG
36033,-21.787057768477794,-43.365064619253666,juiz de fora,MG
36035,-21.76229362787239,-43.38385349654895,juiz de fora,MG
36036,-21.752356656206636,-43.35306041155227,juiz de fora,MG
36037,-21.774976931758378,-43.372718215223564,juiz de fora,MG
36038,-21.802306499999993,-43.389303749999996,juiz de fora,MG
36039,-21.796149217734865,-43.40116349464617,juiz de fora,MG
36045,-21.737839578481758,-43.36765628985401,juiz de fora,MG
36046,-21.733200863747346,-43.35733166587985,juiz de fora,MG
36047,-21.71805902016669,-43.35076589578727,juiz de fora,MG
36048,-21.6643300237853,-43.307726462128514,juiz de fora,MG
36050,-21.727403748542898,-43.34904139355993,juiz de fora,MG
36051,-21.735013527973063,-43.33958932687568,juiz de fora,MG
36052,-21.74685208947426,-43.34419359944092,juiz de fora,MG
36060,-21.73279580682672,-43.33512349624909,juiz de fora,MG
36061,-21.74883923397195,-43.32832602331351,juiz de fora,MG
36062,-21.75748388565409,-43.34015935720466,juiz de fora,MG
36070,-21.76718615894944,-43.32921644925721,juiz de fora,MG
36071,-21.773332749205768,-43.311529808199005,juiz de fora,MG
36072,-21.76807813635698,-43.29372018749085,juiz de fora,MG
36073,-21.769180103525866,-43.29907148112988,juiz de fora,MG
36080,-21.747336958281178,-43.36215829730877,juiz de fora,MG
